Country_code_A3,Unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MNG,kt_methane,1.619610059,1.907612429,2.008755299,2.114459026,2.224087053,2.337091638,2.45104952,2.567975867,2.688541308,2.813355912,2.942993382,3.069891959,3.19959128,3.334301428,3.476204866,3.626706898,3.770345026,3.919575393,4.070696329,4.215231157,4.346439694,4.298632612,4.208918616,4.180942833,4.2181255,4.309331762,4.373699428,4.454136787,4.532509817,4.608877685,4.66396325,4.848833086,5.079692731,5.352795004,5.689682179,6.006169631,6.343996801,6.725072492,7.111339969,7.35484712,7.721055392,8.201975276,8.639898771,9.07739381,9.461901286,9.740727135,9.918165161,10.16268142,10.44803496,10.69424939,10.94626601,11.1874438
MOZ,kt_methane,0.417744283,0.509414076,0.546195379,0.585054078,0.626434176,0.670694643,0.724304598,0.782405597,0.84377257,0.907682623,0.973347148,1.083569407,1.20516391,1.330567288,1.456568961,1.58029277,1.726758233,1.872715657,2.020374967,2.182268393,2.371260672,2.555948186,2.499784211,2.748228895,3.002322593,3.155717811,3.944895752,4.4543622,4.965367192,5.386296232,5.600919535,6.153207234,6.653192716,7.075798853,7.560170748,8.115165577,8.801493718,9.437451347,10.06947136,10.70745232,11.39407017,12.1995056,13.0687684,13.98715684,14.97770877,15.97419871,16.79543565,17.61861749,18.44035573,19.30899485,20.21855151,21.06021195
MRT,kt_methane,0.496697741,0.632088492,0.71104473,0.795564945,0.885951369,0.982490534,1.094261894,1.214975973,1.343957707,1.481727374,1.628811516,1.797518394,1.979458891,2.173565107,2.380059396,2.599269797,2.780396804,2.963701289,3.15614564,3.358063103,3.569890045,3.685138149,3.789488247,3.942205281,4.002193767,4.205062443,4.394378807,4.456766345,4.595665523,4.81873023,4.942910876,5.196617254,5.458163677,5.815842512,6.201522786,6.666981708,7.359603939,7.815068398,8.211051706,8.567475463,9.076585108,9.629607032,10.24309302,10.90386137,11.58493761,12.16067671,12.68833645,13.25941952,13.87329125,14.44057417,15.03105346,15.60468547
MTQ,kt_methane,0.708985336,0.835021079,0.878331042,0.921713465,0.9648886,1.007718464,1.043060092,1.076969332,1.111356107,1.147860769,1.18793678,1.21488245,1.243523313,1.275399223,1.309497661,1.344869277,1.373565362,1.402266374,1.431139724,1.45912281,1.485376332,1.507665367,1.527427276,1.546198392,1.565961118,1.588353841,1.609635443,1.632998477,1.657848384,1.682513581,1.705612814,1.717804173,1.726849352,1.733729349,1.738371295,1.740827508,1.741452497,1.739908605,1.736247102,1.730675908,1.723386801,1.715444616,1.706115464,1.696358254,1.687614905,1.680881187,1.67783414,1.677275324,1.678429493,1.675213415,1.672003499,1.670400435
MUS,kt_methane,7.451381868,8.710167477,8.903433398,9.097924422,9.298226382,9.507394665,9.612265299,9.706164421,9.799889593,9.885004607,9.955230799,10.07074444,10.1822058,10.28227971,10.37307825,10.45722058,10.63071086,10.8135269,10.99909135,11.19860467,11.42049926,11.60903235,11.85761683,12.09060074,12.29677805,12.49676033,12.72105175,12.94460014,13.17053165,13.30082813,13.55678138,13.69558181,13.76084487,13.9267903,14.06280023,14.12081568,14.24884025,14.4086129,14.55873011,14.64674498,14.74696683,14.83836721,14.9061879,14.96330471,15.02873399,15.09265485,15.20967913,15.33687668,15.46497144,15.57721551,15.69027424,15.81136695
MWI,kt_methane,0.67349072,0.826877823,0.896531359,0.9703266,1.048585338,1.131635306,1.214316934,1.301864804,1.394460156,1.490795818,1.590073598,1.679674252,1.768307431,1.864148007,1.978066894,2.118550092,2.305699487,2.528323788,2.769887707,3.005233473,3.212936817,3.513008111,3.520381436,3.802338529,3.732419877,4.163089227,4.504414946,4.771419492,5.052873674,5.329826719,5.573955558,5.552543356,5.683411399,5.962602018,6.263157621,6.511548913,6.814297666,7.301754619,7.774467021,8.287776343,8.777667376,9.238580659,9.589940012,10.07875769,10.6320195,11.08018875,11.53577922,12.08591651,12.64320495,13.14729898,13.67149163,14.19111495
MYS,kt_methane,21.28202216,25.66070186,27.13830271,28.68226572,30.30379922,32.01323049,33.86230548,35.82427935,37.88787248,40.03867587,42.26667467,44.42604587,46.63316075,48.93844538,51.39038829,54.0298744,56.8993425,59.98444968,63.25289286,66.65125524,70.13410957,75.39139975,81.06328834,87.18586505,93.58956741,100.4918709,108.085331,115.6655363,120.2308304,127.573583,136.297756,142.3589956,149.3821602,156.9023931,164.9687019,172.9498185,181.0102469,185.7898818,187.1951617,193.2154238,202.1858965,210.6044466,219.2148629,227.8097471,237.0279848,246.0688003,253.3480944,261.0277133,268.3331416,275.8803642,283.6398623,291.093537
NAM,kt_methane,0.460675511,0.547184967,0.572872867,0.599657622,0.626747127,0.65350735,0.680160978,0.706650609,0.733168376,0.760085325,0.787841732,0.815444909,0.843810895,0.874587346,0.910034643,0.951892714,1.001227571,1.057709477,1.119386066,1.183117248,1.246286013,1.330409629,1.416312336,1.474458586,1.541525481,1.62135724,1.709240352,1.805898045,1.902235922,1.998802139,2.094407589,2.202370231,2.329910143,2.458256769,2.633431809,2.767093991,2.939737182,3.115626057,3.280937933,3.436692952,3.645101075,3.874691624,4.122129263,4.392051701,4.685408055,4.991738057,5.214945032,5.407297053,5.608209114,5.832646086,6.066064883,6.277781643
NCL,kt_methane,0.253778672,0.301180263,0.322082336,0.344616628,0.367345418,0.389136866,0.406244581,0.42139515,0.435227521,0.44827408,0.461112653,0.471961112,0.482309863,0.492579346,0.502997164,0.513816573,0.523556362,0.533640269,0.544496211,0.556351139,0.56940666,0.586506114,0.600364164,0.614447539,0.631390631,0.652828039,0.671417525,0.691795322,0.705629976,0.724071114,0.744767279,0.76749261,0.791035812,0.816316738,0.844540843,0.872573823,0.906078496,0.94105034,0.972610284,0.998437341,1.034138109,1.066902338,1.098377445,1.130499833,1.163496748,1.196883144,1.224676048,1.253910986,1.275580547,1.302338827,1.329658425,1.355912445
NER,kt_methane,0.500564623,0.629687869,0.688870838,0.751394368,0.817560096,0.887674974,0.95231515,1.019064372,1.089444113,1.163468532,1.241164501,1.304661404,1.3680788,1.434189164,1.503022104,1.574681524,1.643301629,1.713813968,1.787758429,1.866019102,1.949394063,2.019731614,1.99778713,2.042230722,2.128586749,2.208054896,2.297995731,2.385633036,2.568613376,2.636435128,2.670586366,2.812085301,2.919075235,3.055496457,3.120885415,3.247092547,3.411772313,3.541266036,3.784499225,3.863934622,4.09371263,4.24565993,4.585728864,4.837088326,5.130673664,5.371655285,5.63394088,5.911372542,6.209549985,6.478776606,6.75967605,7.038096569
NGA,kt_methane,27.67210755,33.08694758,34.79568514,36.60177306,38.53059836,40.60299318,42.9147647,45.40541211,48.04154614,50.78208084,53.5924714,57.27592404,61.19812856,65.27274676,69.54026155,74.03869615,79.04638204,84.36643573,89.9645845,95.83183083,101.9614716,106.4533335,112.1223281,116.0544105,119.8279743,124.3080463,130.6877593,137.1140302,143.6036988,149.4882019,157.4162433,168.2022896,184.2827093,198.3185278,213.7178977,228.7151806,244.4442516,261.4673298,279.6930655,299.9388075,321.5499407,342.2348564,362.8316173,386.5262213,411.4997119,434.1056291,449.161039,466.1093751,485.2047001,503.5399553,522.568076,540.1368517
NIC,kt_methane,6.912523222,8.06035857,8.402304258,8.758908543,9.130373745,9.51696303,9.893969172,10.28087074,10.67878985,11.08543802,11.49862503,11.91777822,12.34262435,12.77139295,13.20170685,13.63200335,14.06019121,14.48663154,14.91568728,15.35394757,15.80634892,16.15826045,16.53185969,16.87368981,17.40167318,18.0899904,18.7911426,19.37335537,19.93054911,20.67426177,21.28373067,21.80810554,22.18842326,22.66050539,23.32540752,23.96281933,24.62224059,25.36062891,26.01385374,26.18706884,26.84702524,27.72456381,28.64874512,29.47993723,30.30199308,31.13867033,31.91818312,32.70964448,32.81573561,33.43640275,34.068809,34.63682487
NLD,kt_methane,475.3780001,480.3609948,485.3409956,490.3240007,495.3080019,500.2870052,503.6880013,507.0900004,510.4909987,513.8919952,517.2930022,519.9660056,522.638996,525.311,527.9840003,530.6570017,533.9599955,537.3180694,540.6758701,544.0093833,547.4555421,547.7860031,536.6845952,521.8202846,505.3274896,478.552149,462.2263667,447.3548569,428.2474433,391.8970699,369.054186,347.0704822,327.9217249,306.4684524,292.9159245,233.1580263,215.8279389,200.0787863,186.5666517,177.7713877,164.7558134,154.0586598,144.7264402,136.9594366,127.1969631,118.9615543,119.3045529,119.6455516,120.6765469,117.1152404,113.6590323,112.5985373
NOR,kt_methane,75.26249974,75.77450039,76.28719984,76.79980038,77.31239986,77.82509999,78.12779971,78.43130033,78.73399961,79.03680048,79.34020004,79.60079976,79.86069958,80.12119978,80.3811,80.64159958,81.00740023,81.37320017,81.73900062,82.10480033,82.4742509,81.92584526,80.33132492,79.82232216,79.4632174,77.62706839,75.94966511,74.05747089,68.89053309,63.4477114,65.7330962,63.57852897,60.65478547,59.79376584,59.29928047,55.79328243,56.51547662,55.41240137,53.04886172,53.3331665,51.86034775,51.16294646,49.3972942,47.97910663,46.82181567,43.97253963,41.62095799,39.10467943,39.10467943,37.32978693,35.63545366,33.96801925
NPL,kt_methane,0.19319706,0.236371399,0.2521891,0.268713404,0.285970724,0.303993717,0.32746539,0.352745156,0.379195334,0.406869463,0.435817241,0.466591449,0.498880035,0.532600646,0.567687697,0.604109741,0.644576595,0.686954334,0.731235078,0.778066566,0.82801648,0.905291286,0.983556245,1.064384063,1.168371353,1.259681904,1.37268553,1.49330972,1.607822117,1.73394067,1.878994961,2.000734508,2.08711171,2.199109061,2.324496285,2.444178201,2.559349,2.676232121,2.820858312,2.959908083,3.105308137,3.249996128,3.414195882,3.580349118,3.772688769,3.943619293,4.07367798,4.292314465,4.512006996,4.692445093,4.880099026,5.068014487
NZL,kt_methane,109.6229999,111.6790005,113.7339994,115.7899994,117.8459997,119.9009991,120.398999,120.8959994,121.3939993,121.8919988,122.3900003,123.336001,124.2820005,125.2279988,126.174001,127.1199995,128.1309995,129.1420004,130.1520007,131.1630003,132.184304,134.8978263,138.6967776,143.1937333,140.8046691,143.3138404,147.0643204,149.7245242,151.717814,154.1235798,156.975979,160.239869,162.9525722,160.7839557,162.5996972,164.3584247,162.875491,162.5965968,160.0542829,158.8870887,154.8536282,150.8916024,148.3910284,145.4851693,142.8262778,141.034497,142.449482,143.8244671,145.1624537,149.7098368,154.3996719,157.072735
OMN,kt_methane,1.259511427,1.557707713,1.732643081,1.926521853,2.144046495,2.389921682,2.681033957,3.01024362,3.378562361,3.787595432,4.238518036,4.739005476,5.288037328,5.881079887,6.509239068,7.164816371,7.820162119,8.487540434,9.185043769,9.941797157,10.78184275,11.59597882,12.51945227,13.44765747,14.30233056,15.10023276,15.41785586,15.6516162,15.74641645,15.76151383,15.95452001,16.2783987,16.54467081,16.81918728,17.24544328,17.7622586,18.53345022,19.3709574,20.43424874,21.64601967,23.05499828,24.69522627,26.9928887,29.36689857,31.74855075,34.23426628,36.52493708,38.4016283,40.33136512,42.46255024,44.70635118,46.7822494
PAK,kt_methane,56.52332605,66.34052958,69.23208198,72.26468328,75.46506295,78.85763657,82.59497414,86.56998214,90.78158648,95.24785459,99.98256957,104.6146511,109.4450103,114.504012,119.7666413,125.2090394,130.7781958,136.5062393,142.3711797,148.3346866,154.3702217,161.4927696,170.142548,176.3854021,183.4132297,191.4311688,199.659022,205.9851764,213.0597799,221.0568048,229.6734862,236.9809265,245.0269351,254.4543894,266.038816,278.4931373,290.5519539,301.9275654,311.102497,321.1806887,330.6930582,341.5860413,353.6964124,367.1130756,381.3097845,395.9910289,410.5821236,425.6345013,440.7757696,454.8794589,469.4344299,484.0972427
PAN,kt_methane,6.5273985,7.540415801,7.820613574,8.108260852,8.40204775,8.701045735,9.005371947,9.314742846,9.629186085,9.948948315,10.27447367,10.62124268,10.97638198,11.33854435,11.70794115,12.0849177,12.47352603,12.87093082,13.27705369,13.69237055,14.11738046,14.95530585,15.84256031,16.67492252,17.43832974,18.17780054,19.01574728,19.99203735,21.0578125,22.02286815,22.94767834,23.52938541,24.15968003,24.91061609,25.85841561,26.83724513,27.91563846,29.20892917,30.45207599,31.2279182,32.23595948,33.63476284,35.02694543,36.27300567,37.41049151,38.60039319,39.70465456,40.83718618,41.87268251,42.95308422,44.06136252,45.14822114
PER,kt_methane,54.59433718,65.19212013,68.32189484,71.56957522,74.95314511,78.48662896,81.85723029,85.31718611,88.89894974,92.58132,96.34734447,99.85636919,103.3746023,106.9571275,110.620497,114.376676,118.1109263,121.9072575,125.7752725,129.7037268,133.6814013,137.7549883,140.9497735,146.0116423,153.8171407,160.4919035,165.3750454,171.4265463,175.0674987,179.0751449,183.7055453,187.5039421,193.2484836,198.8458071,204.8238564,211.5820781,218.8217836,226.7287246,166.0991679,169.5702977,175.2657394,180.5950884,185.8934167,191.2230988,195.3453952,199.655815,203.9131241,207.6088466,211.8211635,215.7245805,219.6999292,223.7008622
PHL,kt_methane,26.33897761,30.91624277,32.47558364,34.10061677,35.79054615,37.54510373,39.18676392,40.86328804,42.5997408,44.40206082,46.27551171,49.18497296,52.36095446,55.69871607,59.20303479,62.87781457,66.71844958,70.7367564,74.93265839,79.30102182,83.83766568,85.33749488,86.65766512,88.41819171,90.78617939,93.32922891,96.20374441,98.99933638,100.3095374,102.4138304,105.0194982,107.1276441,109.393606,112.0643337,115.261236,117.9602888,119.8373438,123.0143036,125.5062175,126.9700626,130.3317685,133.599516,137.8558217,142.4622767,146.8901168,151.334087,156.4468364,161.6684744,166.8394427,171.8001971,176.908453,182.0284641
PLW,kt_methane,0.02913943,0.033364468,0.034262489,0.03517026,0.035976102,0.036592379,0.036948019,0.037094867,0.037185703,0.037388795,0.037880748,0.039379148,0.041276725,0.043479937,0.045814148,0.048113957,0.050009058,0.051782049,0.053562877,0.055435888,0.057573832,0.059393782,0.061275329,0.063257812,0.065307847,0.067397364,0.068903965,0.070313506,0.071626099,0.072794701,0.073718074,0.075406533,0.076642884,0.076571915,0.077534524,0.078607572,0.079229243,0.080305073,0.08038818,0.080273014,0.081213951,0.083081786,0.08486141,0.085731753,0.087638071,0.09076029,0.092402631,0.093155819,0.095462906,0.097494951,0.099570251,0.10131366
PNG,kt_methane,0.729901964,0.876680743,0.94230919,1.011453359,1.084427985,1.161547025,1.221892517,1.282627628,1.346267808,1.41286598,1.482435308,1.551039697,1.621993497,1.695557967,1.771399885,1.849256205,1.930318587,2.013674552,2.099424466,2.187963327,2.279672932,2.36048,2.469586755,2.612247334,2.677475707,2.662980937,2.724783014,2.708216355,2.680508445,2.697118801,2.683065087,2.716266566,2.755438339,2.814542291,2.881846871,2.982656026,3.053962088,3.200850449,3.256166548,3.367056918,3.51999105,3.596361418,3.699480698,3.800367502,4.001072535,4.17927529,4.318707776,4.426988012,4.519618913,4.663004093,4.810938176,4.935288385
POL,kt_methane,429.5110018,433.0009991,436.5090055,440.0160021,443.5210046,447.0269981,451.091004,455.2210018,459.3550056,463.4859984,467.620003,471.8090002,476.0090033,480.208993,484.4039974,488.603997,491.0030052,493.1809959,495.354993,497.5309984,499.7080042,490.7210052,470.4820017,467.4570026,467.1710047,457.9159931,478.9159964,491.6090007,500.5189988,506.953,488.6430125,445.5341621,427.2906992,367.0043631,363.5507423,358.7169053,361.8162168,363.3829606,343.224414,313.597056,295.6181751,280.7247402,291.3003957,246.1127124,189.1965634,162.477447,142.4912268,161.737952,161.4589536,142.412523,125.6128958,119.1558288
PRI,kt_methane,10.92946487,12.38163802,12.84522102,13.34080664,13.86264117,14.40519956,15.0086532,15.63940816,16.2866767,16.93967637,17.58948108,19.07420193,20.68787739,22.35517378,24.08081329,25.86983225,27.01086786,28.10220668,29.21615097,30.36508439,31.5584325,32.0952531,32.71188774,33.35804434,33.97908569,34.60854662,35.08096547,35.67738107,36.30334414,36.88712057,37.29273553,37.70579731,37.73985771,37.64653306,38.0530325,37.85288257,37.63052814,37.43174366,37.19542131,36.94949804,36.79856827,36.66866697,36.56619221,36.44971102,36.28404959,36.13025472,35.99422389,35.78171151,35.42561005,35.22025651,35.01609336,34.78929653
PRK,kt_methane,48.67644776,56.76509957,59.07261329,61.38031955,63.63119328,65.78206492,67.09064783,68.16003016,69.13295075,70.09868446,71.12687871,72.42680219,73.83387001,75.3031805,76.79596023,78.28159773,79.74577513,81.19894618,82.6635602,84.17209638,85.74637541,86.0527858,85.70157583,85.92329256,86.66791333,86.79412726,86.82358667,86.07424255,86.39805932,87.08242497,87.79943071,87.86642012,88.51540344,89.23999178,89.93805678,90.59400037,91.66115888,92.0848652,92.10863805,93.47677741,91.94049764,91.13912978,92.27937804,93.31187129,94.30657682,95.30167849,96.26370084,97.21936112,98.1716101,99.10261209,100.0424431,100.9890217
PRT,kt_methane,116.8069991,117.995001,119.3959993,120.7979989,122.1990003,123.6000004,125.140999,126.7,128.2579988,129.8169994,131.3750011,131.9759999,132.4609986,132.9450011,133.4300001,133.915001,133.8910006,133.8039999,133.7169999,133.6309996,133.5449987,139.3899991,145.2870017,151.3520008,160.8620012,167.4960022,185.0150007,191.8520008,204.7330018,209.3130008,187.3099985,180.9909984,184.1109979,176.1459985,162.4989759,144.2672697,141.3229373,133.6599104,135.2079526,127.0361456,130.0273229,124.3858712,103.0666823,89.83180754,85.65952173,79.04316004,82.28441045,91.78002878,91.4399286,92.33418595,93.2371889,95.71632325
PRY,kt_methane,1.241429352,1.443560395,1.499237185,1.556523235,1.616086803,1.678561875,1.752779482,1.831851563,1.915189577,2.00327412,2.09650045,2.202766241,2.316033234,2.435259214,2.560009741,2.689879296,2.831251495,2.978964928,3.132032952,3.290152517,3.453049922,3.622334322,3.782269562,3.972365979,4.176039333,4.401447761,4.581665522,4.786648662,4.956544725,5.107033237,5.244504693,5.373328843,5.510897312,5.703681237,5.901946288,6.076301323,6.262439789,6.459417371,6.672470088,6.796918757,7.074678298,7.280602387,7.406002764,7.662069213,7.887199372,8.081534349,8.280341357,8.493471461,8.689006683,8.886382076,9.088240956,9.28932733
PYF,kt_methane,0.312509743,0.367559799,0.386465621,0.406211606,0.426631944,0.447565574,0.464099807,0.480136849,0.496440434,0.513174662,0.530522519,0.545714649,0.560920455,0.576358435,0.591947032,0.607575321,0.622192791,0.636581634,0.650578844,0.663582405,0.675178907,0.682217822,0.694725896,0.70214617,0.69879356,0.716705309,0.724126846,0.717248845,0.729439186,0.738165979,0.731249576,0.754838429,0.77369004,0.792543325,0.81356791,0.833882656,0.858532156,0.88382193,0.905335032,0.921058165,0.944663989,0.962096248,0.977167373,0.99223827,1.007976698,1.024381625,1.038672789,1.0549817,1.065394892,1.080278038,1.095369096,1.109406937
QAT,kt_methane,1.376016114,1.687422736,1.847571179,2.017904951,2.186821437,2.346403326,2.48818828,2.617762925,2.759642768,2.949345063,3.212781364,3.564847685,3.99196405,4.466139336,4.946220384,5.398093373,5.847366451,6.271325573,6.658709823,7.001765573,7.296696635,7.530766673,7.718283854,7.874992884,8.022424887,8.182142141,8.358696842,8.588070609,8.875921534,9.217434993,9.620768257,10.052828,10.58752097,11.27106205,12.54787633,14.20730791,16.77494904,19.83790295,23.29785463,26.75237567,30.37176731,33.62702694,36.32537181,38.73954725,40.89616228,42.79889673,44.31118938,45.50116333,46.46898993,47.96618219,49.51161273,50.83052877
REU,kt_methane,0.206585119,0.243374356,0.250878206,0.257439509,0.263661547,0.270079825,0.286366473,0.304763378,0.324204499,0.344959313,0.367293447,0.401398102,0.439857964,0.481308412,0.525403449,0.571768947,0.617591563,0.66501832,0.714656548,0.767033912,0.822622537,0.857535302,0.890776967,0.925411893,0.961154817,0.997754965,1.034096163,1.070938003,1.10833146,1.146182562,1.184378495,1.221371805,1.258250723,1.294996597,1.331296214,1.366921292,1.392910507,1.416591495,1.43940844,1.461678222,1.483707771,1.500960054,1.517320956,1.533543609,1.549776479,1.566124738,1.57948633,1.592555752,1.605734136,1.619315691,1.633012121,1.646302916
ROU,kt_methane,48.62090007,54.53630006,55.12500003,55.7136,56.30190007,56.88980006,57.38789992,57.88690003,58.38699994,58.88940005,59.39250005,59.65839994,59.92339996,60.18599998,60.44519995,60.70180004,60.90170011,61.10320003,61.30890005,61.51979999,61.73520006,62.52690006,56.72930001,58.04200006,53.81340004,57.86369993,64.75099992,73.6569001,81.52900016,85.3413001,95.91229983,111.8139996,125.7459999,105.0040003,115.8230009,121.4770002,135.2359988,141.8409995,155.931999,154.8209985,173.7879994,183.5450018,194.4989998,195.673001,214.8430021,222.7639996,221.6600757,220.5527895,217.2687205,221.5877139,225.9925627,226.6382753
RUS,kt_methane,1238.850008,1306.260012,1313.559998,1320.859993,1328.16,1335.459993,1343.98001,1352.509994,1361.029992,1369.549995,1378.070008,1387.869989,1397.669988,1407.470008,1417.269991,1427.069999,1436.239998,1445.410012,1454.610001,1463.840006,1472.480008,1483.619987,1476.970011,1491.590013,1485.150002,1514.139992,1541.149997,1578.009995,1607.129993,1656.510001,1712.740005,1755.829992,1809.520003,1871.409983,1941.879984,2006.290008,2093.969981,2178.189996,2250.550006,2372.389977,2424.980002,2576.200018,2487.14998,2562.879976,2537.659994,2585.419971,2586.803529,2587.252736,2586.7983,2591.581023,2596.372589,2598.563113
RWA,kt_methane,0.266386995,0.326639112,0.353407189,0.381524191,0.411279546,0.442958733,0.475007603,0.508844949,0.544822896,0.583068893,0.623700634,0.656110291,0.687895109,0.721467867,0.758630526,0.800415168,0.850072299,0.906176439,0.961026351,1.002935566,1.023119297,1.157998315,1.344988627,1.435462306,1.063032686,1.345022624,1.6610779,2.040612189,2.444730969,2.831077426,3.297108293,3.665042435,4.109887545,4.372357722,4.724570642,5.162875781,5.535354123,5.883768481,6.332343432,6.696897412,7.088044218,7.518128513,7.999670256,8.388043321,8.863777041,9.411777134,9.845680395,10.27707226,10.81203497,11.26328182,11.73336174,12.19575588
SAU,kt_methane,32.69385891,40.40736331,44.68932943,49.44492267,54.69655223,60.47391648,66.15425408,72.24790516,78.9562398,86.46888834,94.94440066,104.1965068,114.4260308,125.5163992,137.2013534,149.2336033,159.8142473,170.2029916,180.5435203,190.8007734,200.9464856,213.1114222,222.2446378,228.9490588,235.8409105,242.4760894,248.9960409,254.7721145,261.2321409,265.4257121,273.7811434,280.5539914,286.8896551,299.9485431,313.0042082,325.1315892,335.8888429,346.1163064,358.857091,367.8470091,380.8128627,397.84497,413.430585,427.4135787,441.7043265,455.9839888,467.5291729,476.4397727,486.7226133,498.238964,510.0278031,520.734316
SCG,kt_methane,28.91957822,31.79179327,32.28695196,32.8076858,33.34437454,33.88877034,34.41981373,34.95415513,35.49059802,36.02606299,36.55788483,37.04027628,37.51308745,37.97448385,38.4173563,38.83715733,39.21404685,39.55614032,39.89039575,40.25531637,40.67653802,41.13778122,41.65502004,42.16392275,42.56768498,42.79511054,43.05050944,43.59638821,43.68360753,42.32854499,42.67467273,43.27278785,43.79239679,44.21592973,44.97151507,45.53107006,46.34540534,46.96503969,47.46654577,47.21083558,47.23323211,47.37996761,47.25459731,47.43166868,47.25384406,47.35748938,47.57944162,47.73136503,48.04423743,48.15627947,48.2685828,48.45379299
SDN,kt_methane,10.482335,12.55433696,13.25726025,13.99990988,14.78739859,15.62416292,16.31881551,17.02284652,17.76269392,18.53997417,19.35495481,20.70755623,22.21052316,23.78987689,25.42915973,27.11441444,29.72114498,32.57024302,35.55877325,38.7080593,42.04092262,45.61182079,49.27985765,52.82566432,55.87088344,59.94823568,62.8038495,66.50396003,69.21139121,71.57733858,74.73138648,78.16538983,81.73438742,85.76616662,89.00724566,93.15850217,98.322356,104.1854983,109.3023809,113.1007016,116.904945,119.4171149,122.6336432,127.4147377,131.9292909,137.3207851,143.1820072,149.1047432,152.3828028,157.2391021,162.2501671,167.1640677
SEN,kt_methane,1.723669683,2.069852785,2.202232175,2.341044814,2.484442704,2.630953487,2.748718044,2.863012592,2.980011408,3.103196969,3.235538368,3.371847934,3.517244966,3.672093602,3.835342775,4.006040891,4.172445322,4.343953484,4.522197814,4.707423754,4.899694996,5.070920837,5.221975044,5.373370202,5.501629024,5.721755657,5.896133906,6.08408965,6.33199639,6.605186274,6.827205058,7.101608914,7.30784704,7.648505259,8.005548748,8.370723462,8.700072031,9.101932487,9.508273539,9.874873455,10.29579081,10.68559274,11.20438377,11.68672934,12.3096678,12.96847789,13.62914777,14.34017341,15.07063948,15.73696253,16.43274593,17.12486108
SGP,kt_methane,6.64389205,7.390134812,7.528548882,7.665845332,7.795446612,7.91340648,8.016844819,8.109336861,8.201883988,8.309781893,8.444469126,8.612309598,8.810284281,9.028412347,9.251426977,9.467980034,9.672614129,9.869619008,10.07011207,10.29048245,10.5425588,10.90011389,11.29607197,11.79935045,12.31559063,12.75776003,13.18730094,13.62689377,13.84934526,14.23512145,14.73744166,15.05586807,15.49347909,15.97820109,16.60390693,17.19506884,17.8305334,18.4806349,18.94338386,19.32667343,20.08466729,20.64589976,21.11726755,21.58134693,22.01406718,22.41358831,22.81544827,23.2412809,23.64337132,24.05407985,24.4719228,24.88328503
SHN,kt_methane,0.012419946,0.012459409,0.012498872,0.012538336,0.012577799,0.012617262,0.012650148,0.012683034,0.01271592,0.012748806,0.012781692,0.01288912,0.013877515,0.013935973,0.01398032,0.014094,0.013938119,0.013852708,0.013767298,0.013613134,0.013528152,0.013329479,0.013130806,0.012932132,0.012669149,0.012471479,0.01233551,0.01219954,0.012063571,0.011867055,0.011731776,0.011324802,0.010862124,0.010457226,0.010052328,0.009597956,0.009534945,0.009423109,0.009360423,0.009249562,0.0091872,0.009125952,0.009064704,0.009003456,0.008942208,0.00888096,0.008834705,0.008834705,0.008834705,0.008810333,0.008786029,0.008776294
SLB,kt_methane,0.224053395,0.267273603,0.278933061,0.291316617,0.304223399,0.317484867,0.33984042,0.364526437,0.390366789,0.417437649,0.445812867,0.4790836,0.514535894,0.551621816,0.590209557,0.630233564,0.665088497,0.699946142,0.735930823,0.773339561,0.812496493,0.859469664,0.928041494,0.977705973,1.042563847,1.110636444,1.161473948,1.199269184,1.249127069,1.292456568,1.270652243,1.280054095,1.318887495,1.408829213,1.501992843,1.601510985,1.718008594,1.845512248,1.979381962,2.036826591,2.16608971,2.361936617,2.512424195,2.647296703,2.778643616,2.916603062,3.053606129,3.195061653,3.33981195,3.472339643,3.610126192,3.748511727
SLE,kt_methane,1.088416271,1.338209119,1.419259008,1.505019731,1.595509094,1.690756267,1.767467794,1.843851468,1.923668709,2.006926911,2.093650258,2.184386364,2.27775889,2.375218375,2.479558943,2.592622658,2.699388222,2.811955049,2.924935909,3.025988829,3.105503643,3.179405769,2.945116337,2.937756839,2.934549876,2.846118048,2.878864053,2.835685719,2.8856049,2.912063548,3.061810433,3.058265452,3.502422648,3.828660972,4.090016513,4.312337899,4.535821507,4.833728253,5.097580476,5.313618547,5.576974302,5.886055288,6.410001737,7.115499422,7.5023275,7.088543385,7.309992034,7.620468602,7.918801394,8.056928523,8.197464994,8.442399387
SLV,kt_methane,11.98748561,13.96647486,14.53561771,15.115326,15.7032508,16.29698086,16.93950794,17.59391984,18.25172211,18.90818346,19.5596747,20.20729408,20.84888471,21.48793656,22.13095009,22.78372093,23.44935118,24.12572448,24.81628112,25.52621699,26.25897473,27.32115692,28.85051606,30.40557964,31.91553024,33.45434524,34.73002959,36.18152229,37.6346113,39.05506877,40.38552399,41.28569844,42.19792429,43.11452937,43.96337395,45.00209974,46.3892408,41.32333221,31.14698232,31.60936037,32.3895008,33.35588786,34.28350964,35.17648755,36.04028949,36.97364074,37.77284028,38.54988343,39.35778588,40.13856574,40.93483471,41.72312694
